ramp-be-2, Rocky 9.4, 10.64.11.44, "/dev/mapper/vg_os-lv_root   12G  3.6G  8.4G  31% /
/dev/mapper/vg_os-lv_var    25G   15G   11G  59% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:5050
127.0.0.1:9201
0.0.0.0:111
0.0.0.0:22
127.0.0.1:4306
127.0.0.1:5045
[::]:111
[::]:22
*:1080", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
ramp-db-1, Rocky 9.4, 10.64.11.45, "/dev/mapper/vg_os-lv_root   12G  5.0G  7.1G  42% /
/dev/mapper/vg_os-lv_var    15G  3.5G   12G  24% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:22
0.0.0.0:111
*:3306
*:33060
[::]:22
[::]:111", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
ramp-db-2, Rocky 9.4, 10.64.11.46, "/dev/mapper/vg_os-lv_root   12G  5.0G  7.1G  41% /
/dev/mapper/vg_os-lv_var    15G  2.7G   13G  18% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:22
0.0.0.0:111
[::]:22
[::]:111
*:33060
*:3306", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
ramp-elk-1, Rocky 9.4, 10.64.11.47, "/dev/mapper/vg_os-lv_root   12G  3.7G  8.4G  31% /
/dev/mapper/vg_os-lv_var    15G  5.2G  9.9G  35% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:5601
0.0.0.0:22
0.0.0.0:111
*:5044
*:9300
[::]:22
[::]:111
*:9200", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
ramp-elk-2, Rocky 9.4, 10.64.11.48, "/dev/mapper/vg_os-lv_root   12G  3.7G  8.4G  31% /
/dev/mapper/vg_os-lv_var    15G  2.2G   13G  15% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:22
0.0.0.0:111
*:9300
*:9200
[::]:22
[::]:111", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
ramp-fe-1, Rocky 9.4, 10.64.11.41, "/dev/mapper/vg_os-lv_root   12G  3.6G  8.5G  30% /
/dev/mapper/vg_os-lv_var    15G  1.3G   14G   9% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:443
0.0.0.0:22
0.0.0.0:111
0.0.0.0:80
0.0.0.0:8443
[::]:22
[::]:111", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
ramp-fe-2, Rocky 9.4, 10.64.11.42, "/dev/mapper/vg_os-lv_root   12G  3.6G  8.5G  30% /
/dev/mapper/vg_os-lv_var    15G  791M   15G   6% /var", "Local
127.0.0.1:323
0.0.0.0:111
[::1]:323
[::]:111
0.0.0.0:443
0.0.0.0:8443
0.0.0.0:22
0.0.0.0:80
0.0.0.0:111
[::]:22
[::]:111", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
stg-app-1, CentOS 7.4, 10.64.1.112, "/dev/mapper/centos-root      9.4G  2.6G  6.8G  28% /
/dev/mapper/centos-var       7.4G  732M  6.6G  10% /var
/dev/mapper/vg_data-lv_data   10G  137M  9.9G   2% /data", "Local
*:68
*:47894
:::22768
*:9102
*:111
*:8080
*:22
127.0.0.1:5432
*:5666
127.0.0.1:8005
:::22
:::5666", "auditd.service
bacula-fd.service
crond.service
dbus.service
filebeat.service
getty@tty1.service
gssproxy.service
irqbalance.service
lvm2-lvmetad.service
NetworkManager.service
nrpe.service
oddjobd.service
polkit.service
postgresql-12.service
qemu-guest-agent.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat_work_time.service
tuned.service"
stg-k8s-lb-1, Rocky 9.1, 10.64.11.111, "/dev/mapper/vg_os-lv_root   12G  3.5G  8.6G  29% /
/dev/mapper/vg_os-lv_var   5.0G  332M  4.7G   7% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:111
0.0.0.0:22
0.0.0.0:8888
0.0.0.0:443
0.0.0.0:6443
[::]:111
[::]:22", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
getty@tty1.service
gssproxy.service
haproxy.service
irqbalance.service
keepalived.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
stg-k8s-lb-2, Rocky 9.1, 10.64.11.112, "/dev/mapper/vg_os-lv_root   12G  3.4G  8.6G  29% /
/dev/mapper/vg_os-lv_var   5.0G  396M  4.7G   8% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:22
0.0.0.0:8888
0.0.0.0:6443
0.0.0.0:111
[::]:22
[::]:111", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
getty@tty1.service
gssproxy.service
haproxy.service
irqbalance.service
keepalived.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
stg-k8s-m-1, CentOS 7.9, 10.64.11.121, "/dev/mapper/vg_os-lv_root   18G   15G  3.2G  83% /
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/d2345beb8f7c9d9aa728b76fe5e99711d5217def1409151db33b5dc840226e7a/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/2e6bdc45763ec6def9298b83f36e2d2cf71af3e867a61de59e04a38dadd19ba1/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/c92b6d919f84496507d876de6a1083f0b631f82e7abe7d7c769c220d9ba768e7/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/62800d7d1989cf6761bd0a80296337bd58766f7187131099c4e868731791d9ef/shm
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/d2345beb8f7c9d9aa728b76fe5e99711d5217def1409151db33b5dc840226e7a/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/c92b6d919f84496507d876de6a1083f0b631f82e7abe7d7c769c220d9ba768e7/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/2e6bdc45763ec6def9298b83f36e2d2cf71af3e867a61de59e04a38dadd19ba1/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/62800d7d1989cf6761bd0a80296337bd58766f7187131099c4e868731791d9ef/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/ffaf6f64bc2372418ebbf7a48038289b889a656d8c3702d4e30e667a2a210c3a/shm
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/ffaf6f64bc2372418ebbf7a48038289b889a656d8c3702d4e30e667a2a210c3a/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/d808eaf5e0df9f32a79dca5f89691d05273118e9918080f21a8518b38838bf97/shm
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/d808eaf5e0df9f32a79dca5f89691d05273118e9918080f21a8518b38838bf97/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/273fe21edd1c481c45f88fbc653afc25eceaf634a3f93652ee880e8799374ea9/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/7c13da41b342701c4b229b8836cd6917fff9a535f0b977d347766483b3b012ac/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/d0d37fb05a914f550e8ec66add6e1dc064133ea2edb801a23631d48763e4ca8a/shm
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/ef836609c4416172b3923a53fbb848d94cf65700b313ca5c886f4a71620d0c5f/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/b2fea4f8e2c150bb5be71ea110ff0b2aa264d11faffeac085dfb9f44e8746fe9/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/d0d37fb05a914f550e8ec66add6e1dc064133ea2edb801a23631d48763e4ca8a/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/f7df6fbd6c67cde29ad4051b0059e9c1df5fb60738186bdd00eb798ecee4843e/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/e050143db85bf4114c1bcc585e11c4ee666bfd8fd7690d4a4e62f4c8450fb388/rootfs
overlay                     18G   15G  3.2G  83% /run/containerd/io.containerd.runtime.v2.task/k8s.io/442a367851d3c9fe00c04ca24bc11fd2dcadb5b5d6506b302006c9c2290515cd/rootfs", "Local
*:68
*:111
10.64.11.121:123
127.0.0.1:123
*:123
*:802
[::]:53
[::]:111
[fe80::12a3:8cf9:b513:b3ef]%eth0:123
[::1]:123
[::]:123
[::]:802
127.0.0.1:10248
127.0.0.1:10249
127.0.0.1:2379
10.64.11.121:2379
10.64.11.121:2380
127.0.0.1:2381
*:111
127.0.0.1:10257
127.0.0.1:46194
127.0.0.1:10259
*:22
127.0.0.1:25
*:5050
[::]:10250
[::]:6443
[::]:111
[::]:10256
[::]:8080
[::]:8181
[::]:53
[::]:22
[::1]:25
[::]:9153", "auditd.service
containerd.service
crond.service
dbus.service
getty@tty1.service
gssproxy.service
irqbalance.service
kubelet.service
lvm2-lvmetad.service
NetworkManager.service
ntpd.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
stg-k8s-m-2, CentOS 7.9, 10.64.11.122, "/dev/mapper/vg_os-lv_root   18G   14G  4.7G  75% /
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/0a0896e987b7cd4b7564cfc667f4ad85cdb0c99c09cfb07d8fd28f619da51928/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/8a8ad3552d7792c5fe8ca4620944d475aeaf166b98f5922a356a871c207708c6/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/6c90f038eba66756d5db4c43b33ba3369050ba7b56f8e36b19f8b3a4331e075b/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/3e8702f2454c5a79d7da026e789205b7d999c525368a2239b464e6827ff7e817/shm
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/3e8702f2454c5a79d7da026e789205b7d999c525368a2239b464e6827ff7e817/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/0a0896e987b7cd4b7564cfc667f4ad85cdb0c99c09cfb07d8fd28f619da51928/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/8a8ad3552d7792c5fe8ca4620944d475aeaf166b98f5922a356a871c207708c6/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/6c90f038eba66756d5db4c43b33ba3369050ba7b56f8e36b19f8b3a4331e075b/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/4c4c8ac90548e531dfeb1d8c9766926fccc26cf380b6f86eb28015206798c853/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/4cbc3d7a364bba1b69de20e64f28c7d5d937ac66b328d348bf533ca080b1737e/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/1d1f10e7d737a51b60dfeeb830aa90e5270edc8c49202aeb84b9a306594b7aa1/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/84d1512a2c8b5b88e7f6a943b9c2932c4e96f9745d44b2c3f34c30cdb6a24720/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/4882cfc43005c624d3fe6836191050a262678a895e59f9e7f22f094f94eabc43/shm
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/4882cfc43005c624d3fe6836191050a262678a895e59f9e7f22f094f94eabc43/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/37ba6249431f6666aac490b16d98a91b88276a9d98d07969b9ddb785ff4f30b5/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/6d53d9885088ec0b04d71947774391ea7bd2514b3bd3f2088c9b3e86c306577c/shm
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/37ba6249431f6666aac490b16d98a91b88276a9d98d07969b9ddb785ff4f30b5/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/6d53d9885088ec0b04d71947774391ea7bd2514b3bd3f2088c9b3e86c306577c/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/b406f5841e5c928d585fdeb9a3e0c7402a008293ee3b4a7bf3b6c3ced258a032/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/7e541eb3f4ec3fa60799d7e2c5c98b15600bcb72de7eddd9816401cb451b7c55/rootfs
overlay                     18G   14G  4.7G  75% /run/containerd/io.containerd.runtime.v2.task/k8s.io/675ba6e17e90f21afc4b1e227ac9799c37a3b34d3ef28eded8b221fefb7a80c6/rootfs", "Local
*:68
*:111
10.64.11.122:123
127.0.0.1:123
*:123
*:802
[::]:53
[::]:111
[fe80::bd30:801e:880c:a7eb]%eth0:123
[::1]:123
[::]:123
[::]:802
127.0.0.1:25
*:5050
127.0.0.1:42560
127.0.0.1:10248
127.0.0.1:10249
127.0.0.1:2379
10.64.11.122:2379
10.64.11.122:2380
127.0.0.1:2381
*:111
127.0.0.1:10257
127.0.0.1:10259
*:22
[::1]:25
[::]:9153
[::]:10250
[::]:6443
[::]:111
[::]:10256
[::]:8080
[::]:8181
[::]:53
[::]:22", "auditd.service
containerd.service
crond.service
dbus.service
getty@tty1.service
gssproxy.service
irqbalance.service
kubelet.service
lvm2-lvmetad.service
NetworkManager.service
ntpd.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
stg-k8s-m-3, CentOS 7.9, 10.64.11.123, "/dev/mapper/vg_os-lv_root   18G   14G  4.8G  74% /
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/4ac64d8c3e9c2ceccd365cf966b039fda577ad0baa80e89a62aa9f3ee9c9af4f/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/2d7545ddcd42e92872edab9ced9928eed69c94e2a337ca355f829407287eb067/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/bf57fc8e6e353b863567aa250cffad274a86a67ce0e82ca164a8be6a4e9b7e33/shm
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/eef5b56bcf80231a30afb24cf804074a76a5a64234644be323395a4f082fecd0/shm
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/2d7545ddcd42e92872edab9ced9928eed69c94e2a337ca355f829407287eb067/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/eef5b56bcf80231a30afb24cf804074a76a5a64234644be323395a4f082fecd0/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/bf57fc8e6e353b863567aa250cffad274a86a67ce0e82ca164a8be6a4e9b7e33/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/4ac64d8c3e9c2ceccd365cf966b039fda577ad0baa80e89a62aa9f3ee9c9af4f/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/7ce69d225f7cfba077e389195cdbaa362bdb4378847500e88d22f5860703a47e/shm
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/7ce69d225f7cfba077e389195cdbaa362bdb4378847500e88d22f5860703a47e/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/b2b7fd1894d8e650931802917b140f5ce9d90c2fe93295ce48aeac0a7bae99c6/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/6677cdb3c21533e07e9a721c1d9d09551318a566096986fe1d0b5cec24b115d7/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/930e75d17910bfde895d277f43a4e8007baa100e89f2b835101288547c3da41b/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/eac2b8623c71edaaba085336d3ca4b675960d23596840b61ba45fcc23ed5177b/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/df1a70f0f63025587b51a33681f3029642745f3e5ac89c04b7616a96e96c37a4/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/a21f0936d1f8377693a09a8a3c89f707dc90c9431881a62ee67a1cb16f767b64/shm
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/a21f0936d1f8377693a09a8a3c89f707dc90c9431881a62ee67a1cb16f767b64/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/80c19c66bd146bccfc2d29579925ebf3b00f395e393fbd237be102cfdd783069/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/d8315f7b9b572f679248df1f817d72f41462956106076fe3e1cd84049cd9989e/shm
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/d8315f7b9b572f679248df1f817d72f41462956106076fe3e1cd84049cd9989e/rootfs
overlay                     18G   14G  4.8G  74% /run/containerd/io.containerd.runtime.v2.task/k8s.io/1c16e7862c49a358affecee0a6404a61b0750f4bdca90869f24dd59c16f6013f/rootfs", "Local
*:68
*:111
10.64.11.123:123
127.0.0.1:123
*:123
*:797
[::]:53
[::]:111
[fe80::ac9c:893f:7342:d26f]%eth0:123
[::1]:123
[::]:123
[::]:797
127.0.0.1:10249
127.0.0.1:2379
10.64.11.123:2379
10.64.11.123:2380
127.0.0.1:2381
*:111
127.0.0.1:10257
127.0.0.1:10259
*:22
127.0.0.1:37078
127.0.0.1:25
*:5050
127.0.0.1:10248
[::]:10250
[::]:6443
[::]:111
[::]:10256
[::]:8080
[::]:8181
[::]:53
[::]:22
[::1]:25
[::]:9153", "auditd.service
containerd.service
crond.service
dbus.service
getty@tty1.service
gssproxy.service
irqbalance.service
kubelet.service
lvm2-lvmetad.service
NetworkManager.service
ntpd.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rsyslog.service
sentinelone.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
stg-k8s-s-1, CentOS 7.9, 10.64.11.126, "/dev/mapper/vg_os-lv_root   18G   15G  3.9G  79% /
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/97343b099f5176aa4902404ca5b1a171348a3ff8e05eca3809d75b6f6e736d78/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/97343b099f5176aa4902404ca5b1a171348a3ff8e05eca3809d75b6f6e736d78/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/44c49c4ef0c7b2d768bcf234302c43a2b0b579a16ed799a28db1399563ffb745/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/fe7642c42b24a8463741148bbd0dfee60bfd2d62c9160a859daf11597a166418/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/fe7642c42b24a8463741148bbd0dfee60bfd2d62c9160a859daf11597a166418/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/ef860bf6b6c51b90a6adfb508b46d25c3c8a0af08da211aa235994c2d3c0da21/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/470c7a293076d249e217cc997157f7ca766e6cdfd89a31491d84837818b67a27/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/470c7a293076d249e217cc997157f7ca766e6cdfd89a31491d84837818b67a27/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/f5c17a5213009c0ed77748078baaa8870795bcbe137f54cd0953a77e8dc30a4a/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/70073b0dbf8b50647d4fcfd86303285cc238c25355cd27fc4946de161b97b156/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/70073b0dbf8b50647d4fcfd86303285cc238c25355cd27fc4946de161b97b156/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/2c135af4f4734d92394e0c610b9defca27e1ca1f8d3569cd4b763418761c8cad/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/922d3604c970e7fe498517b17764d917efd297a41a558fee53708bebb0ee2023/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/922d3604c970e7fe498517b17764d917efd297a41a558fee53708bebb0ee2023/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/9dc11614742490429db8d2d9e20fc27236b62897af0d1ece5ed49e7e615ab2e8/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/71529359309aab2abde4ca9ba819bc9df6afe3ff55a27072eec4ec72848f2955/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/71529359309aab2abde4ca9ba819bc9df6afe3ff55a27072eec4ec72848f2955/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/1717e1ce3eeccfae618d0813a9be12f96a765b9b1ee65d0e7d1c73148b5f1e35/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/b20b65a130bfd13fe930f911cdf00ee6c6b750f118d79b02e9ab05f222f443b6/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/b20b65a130bfd13fe930f911cdf00ee6c6b750f118d79b02e9ab05f222f443b6/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/1c6665752f88f8457f4079a05a89d2212559caf58b978af9457549af5ba01f44/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/5f96dcadc95ba6f901ab9c745e23bf2caa92f03500abd0097e7f7fe40db2b1b3/shm
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/5f96dcadc95ba6f901ab9c745e23bf2caa92f03500abd0097e7f7fe40db2b1b3/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/2ab4eab6077fb98bab58c0b4c66fa7b62c63c90cd74f99036bb93d9724571a6e/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/275d0f895581c5452b3730099738f43ad0cc4d21b95d96ff4e0cebbadf78da7b/rootfs
overlay                     18G   15G  3.9G  79% /run/containerd/io.containerd.runtime.v2.task/k8s.io/59f1a4d105c057fdf8274476c7c519d4ceaaddada45e751cb31d2b119c2dc840/rootfs", "Local
*:53
*:68
*:111
10.64.11.126:123
127.0.0.1:123
*:123
*:896
[::]:111
[fe80::64a0:c0ff:fe6a:2928]%veth94b0b976:123
[fe80::cc41:78ff:febb:19fd]%mynet0:123
[::1]:123
[::]:123
[::]:896
*:22
*:88
127.0.0.1:25
*:5050
*:443
*:443
*:443
*:443
127.0.0.1:10245
127.0.0.1:10246
127.0.0.1:10247
127.0.0.1:10248
127.0.0.1:10249
*:111
*:80
*:80
*:80
*:80
127.0.0.1:34867
*:8181
*:8181
*:8181
*:8181
[::]:22
[::1]:25
[::]:443
[::]:443
[::]:443
[::]:443
[::ffff:127.0.0.1]:9600
[::]:33060
[::]:5701
[::]:3306
[::]:10250
[::]:10254
[::]:111
[::]:8080
[::]:10256
[::]:80
[::]:80
[::]:80
[::]:80
[::ffff:127.0.0.1]:5045
[::]:8181
[::]:8181
[::]:8181
[::]:8181", "auditd.service
containerd.service
crond.service
dbus.service
getty@tty1.service
gssproxy.service
irqbalance.service
kubelet.service
lvm2-lvmetad.service
NetworkManager.service
ntpd.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
